,0
22817,0
22818,0
22819,0
22820,0
22821,0
22822,0
22823,0
22824,0
22825,0
22826,0
22827,0
22828,0
22829,0
22830,0
22831,0
22832,0
22833,0
22834,0
22835,0
22836,0
22837,0
22838,0
22839,0
22840,0
22841,0
22842,0
22843,0
22844,16
22845,16
22846,16
22847,16
22848,16
22849,16
22850,16
22851,16
22852,16
22853,0
22854,0
22855,0
22856,0
22857,16
22858,16
22859,16
22860,16
22861,16
22862,16
22863,16
22864,16
22865,16
22866,16
22867,16
22868,16
22869,16
22870,0
22871,0
22872,0
22873,0
22874,0
22875,0
22876,0
22877,0
22878,0
22879,0
22880,0
22881,0
22882,0
22883,0
22884,0
22885,0
22886,0
22887,0
22888,0
22889,0
22890,0
22891,0
22892,0
22893,0
22894,0
22895,0
22896,0
22897,0
22898,0
22899,0
22900,0
22901,0
22902,0
22903,0
22904,0
22905,0
22906,0
22907,0
22908,0
22909,0
22910,0
22911,0
22912,0
22913,0
22914,0
22915,5
22916,5
22917,5
22918,5
22919,6
22920,6
22921,0
22922,0
22923,0
22924,0
22925,0
22926,0
22927,0
22928,0
22929,0
22930,0
22931,0
22932,0
22933,0
22934,0
22935,0
22936,5
22937,5
22938,5
22939,6
22940,6
22941,0
22942,0
22943,0
22944,0
22945,0
22946,0
22947,0
22948,16
22949,16
22950,16
22951,16
22952,16
22953,16
22954,16
22955,16
22956,16
22957,16
22958,0
22959,0
22960,0
22961,0
22962,0
22963,0
22964,0
22965,0
22966,0
22967,0
22968,0
22969,0
22970,0
22971,0
22972,0
22973,0
22974,0
22975,0
22976,0
22977,0
22978,0
22979,0
22980,0
22981,0
22982,0
22983,0
22984,0
22985,0
22986,0
22987,0
22988,0
22989,0
22990,0
22991,0
22992,0
22993,0
22994,0
22995,0
22996,0
22997,0
22998,0
22999,0
23000,0
23001,0
23002,0
23003,0
23004,0
23005,0
23006,0
23007,0
23008,0
23009,0
23010,0
23011,0
23012,0
23013,0
23014,0
23015,0
23016,0
23017,0
23018,0
23019,0
23020,0
23021,0
23022,0
23023,0
23024,0
23025,0
23026,0
23027,0
23028,0
23029,0
23030,5
23031,5
23032,5
23033,5
23034,0
23035,0
23036,6
23037,6
23038,6
23039,0
23040,0
23041,0
23042,16
23043,16
23044,16
23045,16
23046,16
23047,16
23048,16
23049,16
23050,0
23051,0
23052,7
23053,7
23054,7
23055,16
23056,16
23057,0
23058,0
23059,0
23060,0
23061,0
23062,0
23063,0
23064,0
23065,0
23066,8
23067,8
23068,8
23069,0
23070,0
23071,0
23072,0
23073,0
23074,0
23075,0
23076,0
23077,0
23078,0
23079,0
23080,0
23081,13
23082,13
23083,13
23084,14
23085,14
23086,0
23087,0
23088,0
23089,0
23090,0
23091,0
23092,7
23093,7
23094,0
23095,0
23096,0
23097,0
23098,0
23099,0
23100,0
23101,0
23102,0
23103,0
23104,0
23105,0
23106,0
23107,0
23108,0
23109,8
23110,8
23111,8
23112,0
23113,0
23114,0
23115,0
23116,0
23117,15
23118,15
23119,15
23120,15
23121,15
23122,15
23123,15
23124,0
23125,0
23126,0
23127,0
23128,0
23129,0
23130,0
23131,0
23132,0
23133,0
23134,4
23135,4
23136,4
23137,4
23138,0
23139,0
23140,0
23141,0
23142,0
23143,17
23144,17
23145,17
23146,17
23147,17
23148,0
23149,0
23150,0
23151,0
23152,0
23153,0
23154,0
23155,0
23156,0
23157,0
23158,0
23159,0
23160,0
23161,0
23162,0
23163,0
23164,0
23165,0
23166,0
23167,0
23168,0
23169,0
23170,0
23171,0
23172,0
23173,0
23174,0
23175,0
23176,0
23177,0
23178,0
23179,0
23180,0
23181,0
23182,0
23183,0
23184,0
23185,0
23186,0
23187,0
23188,0
23189,0
23190,0
23191,0
23192,0
23193,0
23194,0
23195,0
23196,0
23197,0
23198,0
23199,0
23200,0
23201,0
23202,0
23203,0
23204,0
23205,0
23206,0
23207,0
23208,0
23209,0
23210,0
23211,0
23212,0
23213,0
23214,0
23215,0
23216,0
23217,0
23218,0
23219,0
23220,0
23221,0
23222,0
23223,0
23224,0
23225,0
23226,0
23227,0
23228,0
23229,0
23230,0
23231,0
23232,0
23233,0
23234,0
23235,0
23236,0
23237,0
23238,0
23239,0
23240,0
23241,0
23242,0
23243,0
23244,0
23245,0
23246,0
23247,0
23248,0
23249,0
23250,0
23251,0
23252,0
23253,0
23254,0
23255,0
23256,0
23257,0
23258,0
23259,0
23260,0
23261,0
23262,0
23263,0
23264,0
23265,0
23266,0
23267,0
23268,0
23269,0
23270,0
23271,0
23272,0
23273,0
23274,0
23275,0
23276,0
23277,0
23278,0
23279,0
23280,0
23281,0
23282,0
23283,0
23284,0
23285,0
23286,0
23287,0
23288,0
23289,0
23290,0
23291,0
23292,0
23293,0
23294,0
23295,0
23296,0
23297,0
23298,0
23299,0
23300,0
23301,0
23302,0
23303,0
23304,0
23305,0
23306,0
23307,0
23308,0
23309,0
23310,0
23311,5
23312,5
23313,5
23314,5
23315,6
23316,6
23317,6
23318,6
23319,0
23320,0
23321,0
23322,7
23323,7
23324,7
23325,7
23326,0
23327,8
23328,8
23329,8
23330,8
23331,8
23332,0
23333,9
23334,9
23335,9
23336,9
23337,10
23338,10
23339,11
23340,11
23341,11
23342,12
23343,12
23344,12
23345,13
23346,13
23347,13
23348,13
23349,14
23350,14
23351,14
23352,0
23353,0
23354,0
23355,0
23356,0
23357,3
23358,3
23359,3
23360,3
23361,0
23362,0
23363,0
23364,1
23365,1
23366,1
23367,1
23368,1
23369,1
23370,0
23371,0
23372,0
23373,4
23374,4
23375,4
23376,4
23377,4
23378,2
23379,2
23380,2
23381,2
23382,2
23383,0
23384,0
23385,0
23386,0
23387,0
23388,17
23389,17
23390,17
23391,0
23392,0
23393,0
23394,0
23395,15
23396,15
23397,15
23398,0
23399,0
23400,0
23401,0
23402,0
23403,0
23404,0
23405,16
23406,16
23407,16
23408,16
23409,16
23410,16
23411,16
23412,16
23413,0
23414,0
23415,0
23416,0
23417,16
23418,16
23419,16
23420,16
23421,16
23422,16
23423,0
23424,0
23425,0
23426,0
23427,5
23428,5
23429,5
23430,6
23431,6
23432,6
23433,0
23434,7
23435,7
23436,7
23437,7
23438,8
23439,8
23440,8
23441,0
23442,0
23443,9
23444,9
23445,9
23446,10
23447,10
23448,11
23449,11
23450,11
23451,12
23452,12
23453,13
23454,13
23455,13
23456,13
23457,14
23458,14
23459,14
23460,0
23461,0
23462,0
23463,0
23464,0
23465,0
23466,3
23467,3
23468,3
23469,3
23470,0
23471,1
23472,1
23473,1
23474,1
23475,0
23476,0
23477,0
23478,4
23479,4
23480,4
23481,4
23482,4
23483,2
23484,2
23485,2
23486,2
23487,2
23488,0
23489,0
23490,0
23491,0
23492,17
23493,17
23494,17
23495,17
23496,0
23497,0
23498,0
23499,15
23500,15
23501,15
23502,0
23503,16
23504,16
23505,16
23506,16
23507,16
23508,16
23509,16
23510,0
23511,0
23512,0
23513,0
23514,16
23515,16
23516,16
23517,16
23518,16
23519,16
23520,0
23521,0
23522,0
23523,0
23524,0
23525,0
23526,0
23527,5
23528,5
23529,5
23530,6
23531,6
23532,6
23533,0
23534,7
23535,7
23536,7
23537,7
23538,0
23539,8
23540,8
23541,8
23542,8
23543,0
23544,9
23545,9
23546,9
23547,9
23548,10
23549,10
23550,0
23551,11
23552,11
23553,12
23554,12
23555,12
23556,13
23557,13
23558,13
23559,14
23560,14
23561,14
23562,0
23563,0
23564,0
23565,0
23566,3
23567,3
23568,3
23569,3
23570,0
23571,1
23572,1
23573,1
23574,1
23575,0
23576,0
23577,0
23578,0
23579,4
23580,4
23581,4
23582,4
23583,2
23584,2
23585,2
23586,2
23587,0
23588,0
23589,0
23590,0
23591,0
23592,17
23593,17
23594,17
23595,17
23596,0
23597,0
23598,0
23599,0
23600,15
23601,15
23602,15
23603,15
23604,0
23605,0
23606,16
23607,16
23608,16
23609,16
23610,16
23611,16
23612,16
23613,16
23614,0
23615,0
23616,0
23617,0
23618,16
23619,16
23620,16
23621,16
23622,16
23623,16
23624,16
23625,16
23626,16
23627,0
23628,0
23629,0
23630,0
23631,0
23632,5
23633,5
23634,5
23635,6
23636,6
23637,6
23638,6
23639,0
23640,7
23641,7
23642,7
23643,7
23644,0
23645,8
23646,8
23647,8
23648,8
23649,0
23650,9
23651,9
23652,9
23653,10
23654,10
23655,11
23656,11
23657,11
23658,12
23659,12
23660,12
23661,13
23662,13
23663,13
23664,14
23665,14
23666,0
23667,0
23668,0
23669,0
23670,0
23671,0
23672,0
23673,0
23674,0
23675,0
23676,0
23677,0
23678,0
23679,0
23680,0
23681,0
23682,0
23683,0
23684,0
23685,0
23686,0
23687,0
23688,0
23689,0
23690,0
23691,0
23692,0
23693,0
23694,0
23695,0
23696,0
23697,0
23698,0
23699,0
23700,0
23701,0
23702,0
23703,0
23704,0
23705,0
23706,0
23707,0
23708,0
23709,0
23710,0
23711,0
23712,0
23713,0
23714,0
23715,0
23716,0
23717,0
23718,0
23719,3
23720,3
23721,3
23722,3
23723,3
23724,0
23725,1
23726,1
23727,1
23728,0
23729,0
23730,0
23731,0
23732,4
23733,4
23734,4
23735,4
23736,0
23737,2
23738,2
23739,2
23740,2
23741,0
23742,0
23743,0
23744,0
23745,17
23746,17
23747,17
23748,0
23749,0
23750,0
23751,0
23752,0
23753,15
23754,15
23755,15
23756,15
23757,15
23758,0
23759,16
23760,16
23761,16
23762,16
23763,16
23764,16
23765,16
23766,16
23767,16
23768,0
23769,0
23770,0
23771,0
23772,0
23773,16
23774,16
23775,16
23776,16
23777,16
23778,16
23779,16
23780,16
23781,0
23782,0
23783,0
23784,0
23785,0
23786,5
23787,5
23788,5
23789,6
23790,6
23791,6
23792,0
23793,0
23794,7
23795,7
23796,7
23797,7
23798,8
23799,8
23800,8
23801,8
23802,0
23803,0
23804,9
23805,9
23806,9
23807,0
23808,10
23809,10
23810,11
23811,11
23812,0
23813,12
23814,12
23815,13
23816,13
23817,13
23818,0
23819,14
23820,14
23821,0
23822,0
23823,0
23824,0
23825,0
23826,3
23827,3
23828,3
23829,3
23830,1
23831,1
23832,1
23833,1
23834,0
23835,0
23836,0
23837,0
23838,4
23839,4
23840,4
23841,4
23842,0
23843,2
23844,2
23845,2
23846,0
23847,0
23848,0
23849,0
23850,0
23851,17
23852,0
23853,17
23854,0
23855,0
23856,0
23857,0
23858,15
23859,15
23860,15
23861,15
23862,15
23863,0
23864,0
23865,0
23866,16
23867,16
23868,16
23869,16
23870,16
23871,16
23872,16
23873,16
23874,0
23875,0
23876,0
23877,0
23878,0
23879,16
23880,16
23881,16
23882,16
23883,16
23884,16
23885,16
23886,16
23887,0
23888,0
23889,0
23890,0
23891,0
23892,5
23893,5
23894,5
23895,0
23896,6
23897,6
23898,6
23899,0
23900,7
23901,7
23902,7
23903,7
23904,8
23905,8
23906,8
23907,8
23908,0
23909,9
23910,9
23911,9
23912,10
23913,10
23914,10
23915,0
23916,11
23917,11
23918,0
23919,12
23920,12
23921,13
23922,13
23923,13
23924,13
23925,14
23926,14
23927,14
23928,0
23929,0
23930,0
23931,0
23932,0
23933,3
23934,3
23935,3
23936,3
23937,1
23938,1
23939,1
23940,1
23941,0
23942,0
23943,0
23944,4
23945,4
23946,4
23947,4
23948,4
23949,2
23950,2
23951,2
23952,2
23953,0
23954,0
23955,0
23956,0
23957,0
23958,17
23959,17
23960,17
23961,0
23962,0
23963,0
23964,0
23965,15
23966,15
23967,15
23968,15
23969,15
23970,15
23971,0
23972,0
23973,16
23974,16
23975,16
23976,16
23977,16
23978,16
23979,16
23980,16
23981,0
23982,0
23983,0
23984,0
23985,0
23986,16
23987,16
23988,16
23989,16
23990,16
23991,16
23992,16
23993,16
23994,16
23995,0
23996,0
23997,0
23998,0
23999,5
24000,5
24001,5
24002,6
24003,6
24004,6
24005,0
24006,0
24007,7
24008,7
24009,7
24010,7
24011,0
24012,8
24013,8
24014,8
24015,8
24016,0
24017,0
24018,9
24019,9
24020,9
24021,10
24022,10
24023,0
24024,11
24025,11
24026,11
24027,12
24028,12
24029,12
24030,13
24031,13
24032,13
24033,0
24034,14
24035,14
24036,0
24037,0
24038,0
24039,0
24040,0
24041,3
24042,3
24043,3
24044,3
24045,3
24046,1
24047,1
24048,1
24049,1
24050,0
24051,0
24052,0
24053,4
24054,4
24055,4
24056,4
24057,4
24058,2
24059,2
24060,2
24061,2
24062,0
24063,0
24064,0
24065,0
24066,0
24067,17
24068,17
24069,17
24070,0
24071,0
24072,0
24073,0
24074,15
24075,15
24076,15
24077,15
24078,15
24079,0
24080,0
24081,16
24082,16
24083,16
24084,16
24085,16
24086,16
24087,16
24088,16
24089,0
24090,0
24091,0
24092,0
24093,16
24094,16
24095,16
24096,16
24097,16
24098,16
24099,16
24100,16
24101,0
24102,0
24103,0
24104,0
24105,0
24106,5
24107,5
24108,5
24109,6
24110,6
24111,6
24112,6
24113,0
24114,0
24115,7
24116,7
24117,7
24118,7
24119,8
24120,8
24121,8
24122,8
24123,0
24124,9
24125,9
24126,9
24127,10
24128,10
24129,0
24130,11
24131,11
24132,12
24133,12
24134,12
24135,13
24136,13
24137,13
24138,13
24139,14
24140,14
24141,14
24142,0
24143,0
24144,0
24145,0
24146,0
24147,3
24148,3
24149,3
24150,3
24151,1
24152,1
24153,1
24154,1
24155,0
24156,0
24157,0
24158,3
24159,3
24160,3
24161,0
24162,0
24163,2
24164,2
24165,2
24166,2
24167,0
24168,0
24169,0
24170,0
24171,0
24172,0
24173,17
24174,17
24175,17
24176,0
24177,0
24178,0
24179,0
24180,0
24181,0
24182,15
24183,15
24184,15
24185,15
24186,15
24187,15
24188,15
24189,15
24190,15
24191,15
24192,15
24193,15
24194,0
24195,0
24196,16
24197,16
24198,16
24199,16
24200,16
24201,16
24202,16
24203,16
24204,16
24205,0
24206,0
24207,0
24208,16
24209,16
24210,16
24211,16
24212,16
24213,16
24214,16
24215,16
24216,16
24217,0
24218,0
24219,0
24220,0
24221,0
24222,5
24223,5
24224,5
24225,0
24226,6
24227,6
24228,6
24229,0
24230,7
24231,7
24232,7
24233,7
24234,0
24235,8
24236,8
24237,8
24238,0
24239,0
24240,0
24241,9
24242,9
24243,0
24244,10
24245,10
24246,0
24247,11
24248,11
24249,11
24250,12
24251,12
24252,12
24253,0
24254,13
24255,13
24256,13
24257,14
24258,14
24259,14
24260,14
24261,0
24262,0
24263,0
24264,0
24265,3
24266,3
24267,3
24268,3
24269,3
24270,0
24271,1
24272,1
24273,1
24274,0
24275,0
24276,0
24277,0
24278,4
24279,4
24280,4
24281,4
24282,0
24283,2
24284,2
24285,2
24286,2
24287,0
24288,0
24289,0
24290,0
24291,0
24292,0
24293,17
24294,0
24295,17
24296,0
24297,0
24298,0
24299,0
24300,15
24301,15
24302,15
24303,15
24304,15
24305,15
24306,0
24307,0
24308,16
24309,16
24310,16
24311,16
24312,16
24313,16
24314,16
24315,16
24316,16
24317,0
24318,0
24319,0
24320,0
24321,16
24322,16
24323,16
24324,16
24325,16
24326,16
24327,16
24328,16
24329,0
24330,0
24331,0
24332,0
24333,0
24334,0
24335,5
24336,5
24337,0
24338,6
24339,6
24340,6
24341,0
24342,0
24343,7
24344,7
24345,7
24346,7
24347,8
24348,8
24349,8
24350,0
24351,0
24352,9
24353,9
24354,10
24355,10
24356,10
24357,11
24358,11
24359,11
24360,12
24361,12
24362,12
24363,13
24364,13
24365,13
24366,14
24367,14
24368,14
24369,0
24370,0
24371,0
24372,0
24373,3
24374,3
24375,3
24376,3
24377,1
24378,1
24379,1
24380,1
24381,0
24382,0
24383,0
24384,4
24385,4
24386,4
24387,4
24388,0
24389,2
24390,2
24391,2
24392,2
24393,0
24394,0
24395,0
24396,0
24397,17
24398,17
24399,0
24400,17
24401,0
24402,0
24403,0
24404,15
24405,15
24406,15
24407,0
24408,0
24409,0
24410,16
24411,16
24412,16
24413,16
24414,16
24415,16
24416,16
24417,0
24418,0
24419,16
24420,16
24421,16
24422,16
24423,16
24424,16
24425,16
24426,0
24427,0
24428,0
24429,5
24430,5
24431,5
24432,6
24433,6
24434,6
24435,0
24436,0
24437,7
24438,7
24439,7
24440,0
24441,8
24442,8
24443,8
24444,0
24445,0
24446,9
24447,9
24448,10
24449,10
24450,0
24451,11
24452,11
24453,11
24454,12
24455,12
24456,12
24457,13
24458,13
24459,13
24460,13
24461,14
24462,14
24463,14
24464,0
24465,0
24466,0
24467,3
24468,3
24469,3
24470,3
24471,1
24472,1
24473,1
24474,1
24475,0
24476,0
24477,0
24478,4
24479,4
24480,4
24481,4
24482,0
24483,2
24484,2
24485,2
24486,0
24487,0
24488,0
24489,0
24490,0
24491,17
24492,17
24493,17
24494,0
24495,0
24496,0
24497,0
24498,15
24499,15
24500,15
24501,15
24502,0
24503,16
24504,16
24505,16
24506,16
24507,16
24508,16
24509,16
24510,16
24511,0
24512,0
24513,0
24514,0
24515,16
24516,16
24517,16
24518,16
24519,16
24520,16
24521,16
24522,16
24523,0
24524,0
24525,0
24526,0
24527,5
24528,5
24529,5
24530,6
24531,6
24532,6
24533,0
24534,7
24535,7
24536,7
24537,7
24538,8
24539,8
24540,8
24541,0
24542,9
24543,9
24544,9
24545,10
24546,10
24547,10
24548,11
24549,11
24550,11
24551,12
24552,12
24553,12
24554,13
24555,13
24556,13
24557,14
24558,14
24559,14
24560,14
24561,0
24562,0
24563,0
24564,0
24565,3
24566,3
24567,3
24568,3
24569,1
24570,1
24571,1
24572,1
24573,0
24574,0
24575,0
24576,0
24577,4
24578,4
24579,4
24580,4
24581,2
24582,2
24583,2
24584,2
24585,0
24586,0
24587,0
24588,0
24589,0
24590,17
24591,17
24592,17
24593,0
24594,0
24595,0
24596,15
24597,15
24598,15
24599,15
24600,0
24601,0
24602,16
24603,16
24604,16
24605,16
24606,16
24607,16
24608,16
24609,0
24610,0
24611,0
24612,0
24613,16
24614,16
24615,16
24616,16
24617,16
24618,16
24619,16
24620,0
24621,0
24622,0
24623,0
24624,5
24625,5
24626,5
24627,0
24628,6
24629,6
24630,6
24631,0
24632,7
24633,7
24634,7
24635,8
24636,8
24637,8
24638,8
24639,0
24640,9
24641,9
24642,9
24643,10
24644,10
24645,10
24646,11
24647,11
24648,11
24649,12
24650,12
24651,12
24652,13
24653,13
24654,13
24655,0
24656,14
24657,14
24658,14
24659,0
24660,0
24661,0
24662,0
24663,3
24664,3
24665,3
24666,3
24667,1
24668,1
24669,1
24670,1
24671,0
24672,0
24673,0
24674,4
24675,4
24676,4
24677,4
24678,4
24679,2
24680,2
24681,2
24682,2
24683,0
24684,0
24685,0
24686,0
24687,0
24688,17
24689,17
24690,17
24691,0
24692,0
24693,0
24694,15
24695,15
24696,15
24697,15
24698,15
24699,0
24700,16
24701,16
24702,16
24703,16
24704,16
24705,16
24706,16
24707,16
24708,16
24709,0
24710,0
24711,0
24712,0
24713,16
24714,16
24715,16
24716,16
24717,16
24718,16
24719,16
24720,16
24721,0
24722,0
24723,0
24724,0
24725,5
24726,5
24727,5
24728,5
24729,6
24730,6
24731,6
24732,0
24733,7
24734,7
24735,7
24736,7
24737,8
24738,8
24739,8
24740,8
24741,0
24742,9
24743,9
24744,9
24745,10
24746,10
24747,10
24748,11
24749,11
24750,11
24751,12
24752,12
24753,12
24754,13
24755,13
24756,13
24757,13
24758,14
24759,14
24760,14
24761,0
24762,0
24763,0
24764,0
24765,3
24766,3
24767,3
24768,3
24769,1
24770,1
24771,1
24772,1
24773,0
24774,0
24775,0
24776,0
24777,4
24778,4
24779,4
24780,4
24781,4
24782,2
24783,2
24784,2
24785,2
24786,0
24787,0
24788,0
24789,0
24790,0
24791,17
24792,17
24793,17
24794,17
24795,0
24796,0
24797,0
24798,0
24799,15
24800,15
24801,15
24802,15
24803,15
24804,15
24805,15
24806,0
24807,0
24808,0
24809,0
24810,0
24811,16
24812,16
24813,16
24814,16
24815,16
24816,16
24817,16
24818,16
24819,0
24820,0
24821,0
24822,0
24823,16
24824,16
24825,16
24826,16
24827,16
24828,16
24829,16
24830,16
24831,16
24832,16
24833,0
24834,0
24835,0
24836,0
24837,0
24838,0
24839,5
24840,5
24841,5
24842,6
24843,6
24844,6
24845,0
24846,0
24847,7
24848,7
24849,7
24850,7
24851,8
24852,8
24853,8
24854,0
24855,0
24856,9
24857,9
24858,10
24859,10
24860,10
24861,11
24862,11
24863,11
24864,12
24865,12
24866,12
24867,0
24868,13
24869,13
24870,13
24871,14
24872,14
24873,14
24874,14
24875,0
24876,0
24877,0
24878,0
24879,3
24880,3
24881,3
24882,3
24883,0
24884,1
24885,1
24886,1
24887,0
24888,0
24889,0
24890,0
24891,4
24892,4
24893,4
24894,4
24895,2
24896,2
24897,2
24898,2
24899,2
24900,0
24901,0
24902,0
24903,0
24904,17
24905,0
24906,17
24907,0
24908,0
24909,0
24910,15
24911,15
24912,15
24913,15
24914,0
24915,0
24916,16
24917,16
24918,16
24919,16
24920,16
24921,16
24922,16
24923,0
24924,0
24925,0
24926,0
24927,16
24928,16
24929,16
24930,16
24931,16
24932,16
24933,16
24934,16
24935,16
24936,0
24937,0
24938,0
24939,5
24940,5
24941,5
24942,6
24943,6
24944,6
24945,0
24946,0
24947,7
24948,7
24949,7
24950,8
24951,8
24952,8
24953,8
24954,0
24955,9
24956,9
24957,9
24958,10
24959,10
24960,0
24961,11
24962,11
24963,12
24964,12
24965,12
24966,13
24967,13
24968,13
24969,13
24970,14
24971,14
24972,14
24973,0
24974,0
24975,0
24976,0
24977,3
24978,3
24979,3
24980,3
24981,0
24982,1
24983,1
24984,1
24985,0
24986,0
24987,0
24988,4
24989,4
24990,4
24991,4
24992,2
24993,2
24994,2
24995,2
24996,2
24997,0
24998,0
24999,0
25000,0
25001,0
25002,17
25003,17
25004,17
25005,0
25006,0
25007,0
25008,0
25009,15
25010,15
25011,15
25012,15
25013,15
25014,15
25015,15
25016,15
25017,0
25018,0
25019,16
25020,16
25021,16
25022,16
25023,16
25024,16
25025,16
25026,16
25027,0
25028,0
25029,0
25030,0
25031,16
25032,16
25033,16
25034,16
25035,16
25036,16
25037,0
25038,0
25039,0
25040,0
25041,5
25042,5
25043,5
25044,5
25045,6
25046,6
25047,6
25048,0
25049,0
25050,7
25051,7
25052,7
25053,7
25054,8
25055,8
25056,8
25057,8
25058,0
25059,9
25060,9
25061,9
25062,10
25063,10
25064,11
25065,11
25066,11
25067,12
25068,12
25069,12
25070,13
25071,13
25072,13
25073,14
25074,14
25075,14
25076,14
25077,0
25078,0
25079,0
25080,3
25081,3
25082,3
25083,3
25084,3
25085,1
25086,1
25087,1
25088,0
25089,0
25090,0
25091,4
25092,4
25093,4
25094,4
25095,4
25096,2
25097,2
25098,2
25099,2
25100,2
25101,0
25102,0
25103,0
25104,0
25105,17
25106,17
25107,17
25108,0
25109,0
25110,0
25111,0
25112,15
25113,15
25114,15
25115,15
25116,0
25117,0
25118,16
25119,16
25120,16
25121,16
25122,16
25123,16
25124,16
25125,16
25126,0
25127,0
25128,0
25129,0
25130,16
25131,16
25132,16
25133,16
25134,16
25135,16
25136,16
25137,16
25138,0
25139,0
25140,0
25141,0
25142,5
25143,5
25144,5
25145,0
25146,6
25147,6
25148,6
25149,0
25150,7
25151,7
25152,7
25153,7
25154,8
25155,8
25156,8
25157,0
25158,0
25159,9
25160,9
25161,10
25162,10
25163,10
25164,11
25165,11
25166,11
25167,12
25168,12
25169,12
25170,13
25171,13
25172,13
25173,14
25174,14
25175,14
25176,14
25177,0
25178,0
25179,0
25180,0
25181,0
25182,3
25183,3
25184,3
25185,3
25186,3
25187,1
25188,1
25189,1
25190,1
25191,0
25192,0
25193,0
25194,0
25195,4
25196,4
25197,4
25198,4
25199,0
25200,2
25201,2
25202,2
25203,2
25204,0
25205,0
25206,0
25207,0
25208,0
25209,17
25210,17
25211,17
25212,0
25213,0
25214,0
25215,15
25216,15
25217,15
25218,15
25219,15
25220,0
25221,0
25222,16
25223,16
25224,16
25225,16
25226,16
25227,16
25228,16
25229,16
25230,0
25231,0
25232,0
25233,0
25234,0
25235,16
25236,16
25237,16
25238,16
25239,16
25240,16
25241,16
25242,16
25243,0
25244,0
25245,0
25246,0
25247,5
25248,5
25249,5
25250,5
25251,6
25252,6
25253,6
25254,0
25255,7
25256,7
25257,7
25258,7
25259,8
25260,8
25261,8
25262,0
25263,0
25264,9
25265,9
25266,10
25267,10
25268,10
25269,11
25270,11
25271,11
25272,12
25273,12
25274,12
25275,13
25276,13
25277,13
25278,13
25279,14
25280,14
25281,14
25282,0
25283,0
25284,0
25285,0
25286,3
25287,3
25288,3
25289,3
25290,1
25291,1
25292,1
25293,1
25294,1
25295,0
25296,0
25297,0
25298,0
25299,4
25300,4
25301,4
25302,4
25303,0
25304,2
25305,2
25306,2
25307,2
25308,0
25309,0
25310,0
25311,0
25312,0
25313,0
25314,17
25315,0
25316,17
25317,0
25318,0
25319,0
25320,0
25321,0
25322,15
25323,15
25324,15
25325,15
25326,15
25327,0
25328,0
25329,0
25330,16
25331,16
25332,16
25333,16
25334,16
25335,16
25336,16
25337,16
25338,0
25339,0
25340,0
25341,0
25342,16
25343,16
25344,16
25345,16
25346,16
25347,16
25348,16
25349,0
25350,0
25351,0
25352,0
25353,0
25354,5
25355,5
25356,5
25357,6
25358,6
25359,6
25360,0
25361,7
25362,7
25363,7
25364,7
25365,8
25366,8
25367,8
25368,8
25369,0
25370,9
25371,9
25372,9
25373,10
25374,10
25375,11
25376,11
25377,11
25378,12
25379,12
25380,12
25381,13
25382,13
25383,13
25384,13
25385,14
25386,14
25387,14
25388,0
25389,0
25390,0
25391,0
25392,0
25393,3
25394,3
25395,3
25396,3
25397,0
25398,1
25399,1
25400,1
25401,1
25402,0
25403,0
25404,0
25405,0
25406,4
25407,4
25408,4
25409,4
25410,4
25411,2
25412,2
25413,2
25414,2
25415,2
25416,0
25417,0
25418,0
25419,0
25420,0
25421,17
25422,17
25423,17
25424,17
25425,0
25426,0
25427,0
25428,15
25429,15
25430,15
25431,15
25432,15
25433,0
25434,0
25435,16
25436,16
25437,16
25438,16
25439,16
25440,16
25441,16
25442,16
25443,0
25444,0
25445,0
25446,0
25447,0
25448,16
25449,16
25450,16
25451,16
25452,16
25453,16
25454,16
25455,16
25456,0
25457,0
25458,0
25459,0
25460,0
25461,0
25462,0
25463,0
25464,0
25465,0
25466,0
25467,0
25468,0
25469,0
25470,0
25471,0
25472,0
25473,0
25474,0
25475,0
25476,0
25477,0
25478,0
25479,0
25480,0
25481,0
25482,0
25483,0
25484,0
25485,0
25486,0
25487,0
25488,0
25489,0
25490,0
25491,0
25492,0
25493,0
25494,0
25495,0
25496,0
25497,0
25498,0
25499,0
25500,0
25501,0
25502,0
25503,0
25504,0
25505,0
25506,0
25507,0
25508,0
25509,0
25510,0
25511,0
25512,0
25513,0
25514,0
25515,0
25516,0
25517,0
25518,0
25519,0
25520,0
25521,0
25522,0
25523,0
25524,0
25525,0
25526,0
25527,0
25528,0
25529,0
25530,0
25531,0
25532,0
25533,0
25534,0
25535,0
25536,0
25537,0
25538,0
25539,0
25540,0
25541,0
25542,0
25543,0
25544,0
25545,0
25546,0
25547,0
25548,0
25549,0
25550,0
25551,0
25552,0
25553,0
25554,0
25555,0
25556,0
25557,0
25558,0
25559,0
25560,0
25561,0
25562,0
25563,0
25564,0
25565,0
25566,0
25567,0
25568,0
25569,0
25570,0
25571,0
25572,0
25573,0
25574,0
25575,0
25576,0
25577,0
25578,0
25579,0
25580,0
25581,0
25582,0
25583,0
25584,0
25585,0
25586,0
25587,0
25588,0
25589,0
25590,0
25591,0
25592,0
25593,0
25594,0
25595,0
25596,0
25597,0
25598,0
25599,0
25600,0
25601,0
25602,0
25603,0
25604,0
25605,0
25606,0
25607,0
25608,0
25609,0
25610,0
25611,0
25612,0
25613,0
25614,0
25615,0
